G0	D0	L0	G1	D1	L1
OG0008283	0.0952052	0	NA	0.438066	0	0
OG0008284	0	0	NA	0.4474223	0	0
OG0008285	0.0689801	0	0	0.1524264	0.2459785	0.9271497
OG0008286	0	0	NA	5.2922485	4.8336574	17.7234104
OG0008287	1.2513441	0	0	0.0109028	0	NA
OG0008288	0	0	NA	0.47019	0	0
OG0008289	0	0	NA	0.2986897	0.3313078	1.8458576
OG0008290	0	0	NA	0.1833663	0	0
OG0008291	0	0	NA	0.430958	0	0
OG0008293	62.4087347	48.2801891	48.2801891	0.2813036	0.4595926	0.4699205
OG0008295	84.0809266	37.8788067	100.6494007	0.0406655	0.1320637	0.1672807
OG0008299	1.3636871	0.8812774	4.1860676	0	0	NA
OG0008310	1.5727703	0	0	0.0435892	0	NA
OG0008313	1.683032	1.9840221	1.9840221	6.3e-06	0.2677604	0.2727652
OG0008319	0.0471117	0	NA	0.4693997	0.3366858	0.3647429
OG0008323	0	0	NA	0.2351606	0.2120321	0.4729947
OG0008324	0	0	NA	0.4565434	0.5136592	2.0032709
OG0008325	0	0	NA	0.8504798	0.7761936	1.4818242
OG0008326	0	0	NA	0.3249349	0	0
OG0008327	0	0	NA	0.2785455	0.2871714	0.5080724
OG0008330	1.0412737	0	0	0.1460589	0	0
OG0008332	160.0301939	61.139605	61.139605	0	0	NA
OG0008334	1.114746	0	0	0.1472747	0	0
OG0008335	0	0	NA	0.3980684	0	0
OG0008336	0	0	NA	0.4687916	0	NA
OG0008337	1.3520966	0.6350184	1.3566303	0.0444444	0	0
OG0008342	3.4429637	2.6826736	2.6826736	6.8223602	11.9683215	11.9683215
OG0008344	1.1660142	1.004	1.5852631	0.1257274	0.1485468	0.1584499
OG0008345	4.9050481	2.3898214	6.0023422	0.0168753	0.0782582	0.1156861
OG0008346	32.0682437	26.4694409	30.4648282	0.0381011	0.1266819	0.1289644
OG0008349	72.1335882	77.2039506	89.5565827	0.3101416	0.2695417	0.325309
OG0008365	0.4040853	0.9446913	1.0765087	0.0602612	0.1100359	0.1152344
OG0008369	0	0	0	0.2990785	0.3114927	0.3277445
OG0008374	0	0	NA	0.2906897	0.4463562	0.9671052
OG0008375	2.0243602	0	NA	0	0	NA
OG0008376	1.7357642	0	0	0	0	NA
OG0008377	0	0	NA	0.463342	0	NA
OG0008380	0.9781903	0.8205988	1.6055195	0.0472489	0.1325675	0.2154221
OG0008387	30.721368	28.271573	28.271573	0.1268071	0.1470538	0.1470538
OG0008390	10.7854208	11.4982236	12.4564089	0.0396751	0.1319252	0.1319252
OG0008393	3.2226289	2.2407511	3.7772662	0.1436076	0.3053392	0.3053392
OG0008405	0	0	NA	21.3343045	19.298369	41.0090342
OG0008407	0	0	NA	0.4578867	0	NA
OG0008408	1.9399075	0	0	0	0	NA
OG0008409	0	0.4725603	0.4725603	0.5393937	0.2951259	0.4767419
OG0008410	0	0	NA	0.1593427	0	0
OG0008411	1.0754336	0.4206375	10.5159372	0.0054511	0	NA
OG0008413	1.8897371	0.7046652	2.0484453	0	0.2706398	0.8119194
OG0008423	0	0.0289502	0.0289502	0.1483614	0.2111937	0.2111937
OG0008425	0.0952013	0	NA	1.5958124	1.5892596	1.9071115
OG0008427	1.0084423	0	0	0.1909732	0	NA
OG0008428	8.0588024	11.393263	11.393263	0.0353861	0.0756285	0.0756285
OG0008433	0	0	NA	0.1872115	0.2474799	1.512377
OG0008434	0	0	NA	0.1943505	0.2853976	3.653089
OG0008435	0	0	NA	0.3450287	0	0
OG0008436	0	0	NA	0.4470288	0	NA
OG0008439	0	0	NA	0.3278813	0	0
OG0008440	0	0	NA	0.4524356	0	NA
OG0008441	0	0	NA	0.4523735	0	NA
OG0008442	0	0	NA	0.4524356	0	NA
OG0008454	10.599281	6.0817422	8.9104595	0.0971871	0.2052715	0.2052715
OG0008457	1.2987784	0.7333471	0.9866852	0.1093663	0.3092565	0.3463673
OG0008458	1.2961438	0	0	0.0382808	0	NA
OG0008461	13.2023158	21.6738843	21.6738843	0.3284409	0.3558286	0.3795505
OG0008470	0.8829002	0.2792507	0.3638722	0.1830987	0.2738748	0.2927627
OG0008473	0	0	NA	0.9470103	0.9434712	1.7521608
OG0008475	0	0	NA	0.3651553	0	0
OG0008477	0	0	NA	1.1807435	0.9905229	1.3206972
OG0008481	1.0716836	0	0	0.0163571	0	NA
OG0008482	0	0	NA	0.4469873	0	NA
OG0008483	0.8678229	0	0	0	0	NA
OG0008485	24.323573	11.1654781	37.8385645	0.0336385	0.2305413	0.6916238
OG0008486	4.6817094	5.7873768	7.7165024	0.1522591	0	0
OG0008502	234.6130259	311.0277559	311.0277559	0.0412753	0.1635852	0.1635852
OG0008511	0.0238034	0	NA	4.5088249	4.4780139	4.4780139
OG0008512	0.06685	0	0	0.4645785	0.4233618	0.6652829
OG0008516	0	0	NA	0.4415336	0	NA
OG0008519	14.8565286	11.0676749	13.0352616	0.1404321	0.2061626	0.2131511
OG0008520	10.4157091	6.7431376	14.160589	0.3011767	0.7141094	0.7141094
OG0008521	3.0607088	2.6540297	51.7535782	0	0	NA
OG0008530	4.5471249	3.340576	5.0536919	0.2055799	0.4021239	0.4192356
OG0008531	81.2586212	65.0885044	69.2877628	0.2484249	0.3282387	0.3282387
OG0008539	0	0	NA	0.3760706	0.400305	4.2032025
OG0008540	0	0	0	0.3581398	0.3605631	0.6309854
OG0008541	0	0	NA	0.4361693	0	NA
OG0008542	0	0	NA	4.0282251	3.842216	3.842216
OG0008544	0.26188	0	NA	0.0218059	0	NA
OG0008545	0	0	NA	0.4360825	0	NA
OG0008547	0	0	NA	0.4361694	0	NA
OG0008548	1.8813144	0	NA	0	0	NA
OG0008549	3.5625113	2.8099617	47.769349	0	0	NA
OG0008554	8.9071731	8.392197	10.292317	0	0.2416424	0.2416424
OG0008555	7.5220653	4.4285576	5.0324518	0.0922306	0.130564	0.1740854
OG0008563	285.9753038	477.9186379	477.9186379	0.1104654	0.1393954	0.1450275
OG0008565	9.4074249	7.9111478	13.1852464	0.2989277	0.5151998	0.5694313
OG0008573	0	0	NA	0.2098578	0.2992778	1.6086181
OG0008575	0	0.1854389	0.1854389	3.8548735	4.6930701	5.3052097
OG0008579	0	0	NA	0.3466854	0	0
OG0008580	0	0	NA	0.2740991	0.3475568	3.0411219
OG0008584	0	0	NA	0.2543436	0.3769383	8.8580494
OG0008585	1.7859471	0	NA	0.0218358	0	NA
OG0008589	10.4420439	5.1683933	8.816671	0.1480502	0.6311419	0.6311419
OG0008591	13.097711	6.1982591	12.7921517	0.0144232	0.0872275	0.164763
OG0008597	13.3572859	9.7667707	18.1382885	0.0617234	0.228306	0.2391777
OG0008600	10.9200874	7.2629043	12.8168899	0.0792906	0.1972861	0.2338206
OG0008603	0.7447185	0.3781413	0.6598936	0.0404241	0.1873533	0.1873533
OG0008612	0.1342409	1e-07	1e-07	32.1334383	57.6235911	61.5302753
OG0008615	2.6077843	5.2804463	5.2804463	0.0517016	0.1861389	0.1861389
OG0008622	0	0	NA	6.3151481	6.2401898	11.700356
OG0008623	0.0714104	0	NA	0.4087118	0	NA
OG0008624	0	0	NA	0.2824542	0.2953809	3.0522697
OG0008626	0	0	NA	0.7381943	0.9441256	4.4845966
OG0008630	1.7480212	0	0	0.0163212	0	0
OG0008631	1.8572475	0	NA	0	0	NA
OG0008637	7.8600718	3.7306105	7.6477516	0.0387122	0	0
OG0008638	2.1339205	3.6331246	3.6331246	0.0010482	0.3746855	0.3811456
OG0008655	1.9513829	2.8706575	2.8706575	0.1640619	0.2522713	0.2673323
OG0008658	0	0	NA	0.3358723	0	0
OG0008660	1.3057123	0.4847801	1.1311535	0.3988403	1.1703936	1.1703936
OG0008663	0	0	NA	0.4196484	0	NA
OG0008666	0	0	NA	0.4197294	0	NA
OG0008667	0	0	NA	0.4197294	0	NA
OG0008669	1.4977337	0	0	0.1298893	0.8141859	0.8141859
OG0008670	1.8245475	1.0847791	14.8253138	0.0109092	0	NA
OG0008671	0	0	NA	0.4197512	0	NA
OG0008673	1.3838114	0.6416966	2.4157988	0.0500236	0	0
OG0008675	22.9409094	10.3381684	19.6068712	0.021838	0	0
OG0008676	10.8074884	5.5144047	8.6822543	0.0400475	0.2163141	0.2884189
OG0008677	9.2074112	5.5154587	13.122988	0.058959	0	0
OG0008683	2.428888	1.5995686	1.8322331	0.0345861	0.220537	0.220537
OG0008684	268932.4082338	398905.4007788	398905.4007788	0.0163612	0.1148882	0.1148882
OG0008689	4.0040279	3.9598322	3.9598322	0.2520035	0.4367619	0.4591599
OG0008692	5.9628878	10.3396941	10.3396941	0.0308575	0.1397722	0.1397722
OG0008702	0	0	NA	0.3106434	0.2550635	0.6923151
OG0008707	0	0	NA	0.4089088	0	0
OG0008708	0	0	NA	0.3589584	0	0
OG0008709	0	0	NA	0.2338183	0.1554925	1.710417
OG0008710	0	0	NA	0.4142809	0	NA
OG0008712	0	0	NA	0.414246	0	NA
OG0008713	1.7861579	0	NA	0	0	NA
OG0008714	0.9274722	0.2873589	4.4540632	0	0	NA
OG0008715	1.7367321	0	NA	0.0109178	0	NA
OG0008716	0.3399813	0	0	0.0895051	0.0501482	0.0605957
OG0008718	25.3203341	19.6592361	19.6592361	0.1658849	0.3513508	0.3513508
OG0008719	71.7301527	62.0621422	62.0621422	0.2922654	0.4991809	0.546722
OG0008722	20262575197.2094	21605746988.2744	24585850021.1398	0.1335722	0.5122498	0.564343
OG0008726	308.6479412	402.7367563	402.7367563	0.1080054	0.1755598	0.1755598
OG0008729	0.5367374	0.1318046	0.2636091	0.0619239	0	0
OG0008731	0.9748298	0.579614	1.051892	0.1593679	0.2453424	0.2920743
OG0008737	3.6051356	3.5155191	50.9750274	0	0	NA
OG0008746	0.0370186	0	NA	0.6702891	0.752898	3.1998163
OG0008747	0	0	NA	0.1708489	0	0
OG0008748	0	0	NA	0.388806	0	0
OG0008752	0	0	NA	0.2437878	0.3011	1.8065998
OG0008755	0.4129146	0.1212552	0.9479954	0.0633029	0	0
OG0008756	0.023808	0	NA	0.2733319	0	0
OG0008757	0	0	NA	0.4088246	0	NA
OG0008758	0	0	NA	0.4089088	0	NA
OG0008759	0.9447916	0.3913377	1.1019246	0.0077928	0.1922478	0.2883716
OG0008761	2.3340683	2.2469096	2.3514171	0.011713	0.4143314	0.4143314
OG0008774	0	0	NA	0.1869842	0.1712548	0.5365984
OG0008777	0.5488926	0	0	0.186029	0	0
OG0008778	0.0238104	0	NA	0.8103428	0.8880404	1.4800673
OG0008779	0	0	NA	0.2941707	0.3776177	1.2272574
OG0008782	0	0	NA	0.4033754	0	NA
OG0008784	4.9014557	3.8578037	5.0268351	0.0800959	0	0
OG0008786	902.2736858	407.9079027	1142.1421277	2e-07	0	NA
OG0008795	0.252366	0	0	0.0814252	0.1992417	0.1992417
OG0008796	3.9229085	2.4735207	6.5326315	0.0350152	0	0
OG0008797	20.8083098	20.4193805	22.1572001	0.1207824	0.0430632	0.051507
OG0008805	13.46286	35.958775	35.958775	0.0758556	0.1926227	0.1926227
OG0008816	0	0	NA	0.1798753	0	NA
OG0008817	0.0967886	0	0	0.2651532	0.3560477	0.5477657
OG0008822	1.7145673	0	0	0	0	NA
OG0008824	0	0	NA	0.3980046	0	NA
OG0008825	0	0	NA	0.3980046	0	NA
OG0008829	9.8574586	7.9872948	7.9872948	0.033247	0.1367992	0.1416849
OG0008842	4.6006598	4.6761125	4.6761125	0.2854221	0.4486962	0.4486962
OG0008843	7.3856225	6.7209413	7.7290825	0.094387	0.1317029	0.1317029
OG0008849	0.7563788	0	0	0.1477763	0	0
OG0008854	0.7913226	0.0919408	0.1337321	0.0551584	4.88e-05	6.1e-05
OG0008859	0.0266431	0	0	0.498894	0.5837147	0.7987674
OG0008861	2.2758958	1.7266577	2.7892163	0.1678757	0.3226896	0.3401322
OG0008862	0.0476175	0	NA	7.6260396	8.2605609	33.0422435
OG0008864	1.6651253	0	NA	0.0054385	0	NA
OG0008869	0	0	NA	0.3924743	0	NA
OG0008870	1.7129106	0	NA	0	0	NA
OG0008874	20.3204467	21.117408	24.1341805	0.170444	0.5644854	0.5644854
OG0008876	0.3324388	0.0621577	0.129966	0.0275796	0	0
OG0008884	2.4638595	1.7785424	2.0631092	0.1113261	0.2811083	0.3011875
OG0008896	23.5567699	21.4154779	25.3092011	0.0865278	0.1579471	0.1711094
OG0008898	1.2139639	0	0	0.005462	0	NA
OG0008900	3.91442	7.478914	7.478914	0.1766396	0.3045081	0.5002633
OG0008903	0	0	NA	0.4499146	0.5103726	0.7805699
OG0008904	0	0	NA	0.4775534	0.5226005	2.155727
OG0008907	0	0	NA	0.276931	0.3123627	0.6594325
OG0008910	0.0236899	0	NA	0.2902974	0	0
OG0008911	0	0	NA	0.387013	0	NA
OG0008912	0	0	NA	0.231218	0	0
OG0008913	0.0238319	0	NA	0.3652468	0	NA
OG0008914	1.3e-06	0.1686257	0.1686257	0.4422078	0.4633935	0.7017101
OG0008918	0.6052113	0.2091889	1.7876142	0.005577	0	2e-07
OG0008919	1.6900887	0	NA	0	0	NA
OG0008920	1.6921423	0	NA	0	0	NA
OG0008921	1.6921423	0	NA	0	0	NA
OG0008923	16.3222082	10.1331217	19.4662601	0.0553319	0	0
OG0008924	7.3238813	3.3562846	8.1509769	0	0	NA
OG0008927	2.0489225	1.2442453	2.9239764	0.0236954	0	0
OG0008928	18.815526	11.8059023	15.5623258	0.0704013	0.1573921	0.1798767
OG0008929	2.0126097	1.0288573	1.9380801	0.0277606	0	0
OG0008931	474.8313245	349.5400495	466.0533994	0.4530168	1.2395758	1.2395758
OG0008935	4.4099323	3.2222928	4.3430903	0.0534134	0.1068537	0.1068537
OG0008949	533.0896054	461.4005565	501.5223441	0.2175015	0.7030091	0.7030091
OG0008953	0.0238334	0	NA	0.7764744	1.0486885	2.3071146
OG0008956	0	0	NA	0.3819449	0	NA
OG0008957	0	0	NA	0.3814985	0	NA
OG0008959	0	0	NA	30.2458047	63.8597092	111.7544912
OG0008960	0	0	NA	0.3761961	0	0
OG0008962	0	0	NA	0.3815532	0	NA
OG0008963	5.1190617	3.343007	7.0871748	0.0672106	0.3628916	0.3628916
OG0008966	4.6745642	2.6930444	8.9768146	0.0109716	0	0
OG0008967	19.551029	10.6365922	22.2401473	0.0232462	0	0
OG0008968	8.9688392	5.6708581	9.7951186	0.0442064	0.0863151	0.3452605
OG0008969	0.4253643	0.2874517	0.5477852	0.039374	0.0731141	0.1661683
OG0008971	4.7857833	2.5731958	5.3522472	0.0329224	0	0
OG0008981	9.9582716	11.1865621	13.4238746	0.0794473	0.1263518	0.1263518
OG0008986	0.75111	0.4373516	0.6997625	0.1688168	0.3028822	0.4110544
OG0008989	1.8326086	2.2870735	28.016651	0	0	NA
OG0008991	0	0	NA	19.8234692	22.4946531	22.4946531
OG0008992	0	0	NA	0.3235025	0	0
OG0008994	0.0807476	0	0	0.907259	1.0632458	1.1961515
OG0008995	0.0238021	0	NA	0.370611	0	NA
OG0008996	0	0	NA	0.4301062	0.4728084	1.0401785
OG0008997	0	0	NA	0.3761774	0	NA
OG0008998	0	0	NA	0.3706607	0	0
OG0009001	0	0	NA	0.3706702	0	NA
OG0009003	0	0	NA	0.3434224	0	0
OG0009004	0	0	NA	0.3650461	0	0
OG0009005	1e-07	1.0335476	2.0670953	0.2355681	0	NA
OG0009006	0	0	NA	0.3713903	0	0
OG0009007	0	0	NA	0.3761235	0	NA
OG0009009	0	0	NA	0.3761961	0	NA
OG0009010	0	0	NA	0.3761961	0	NA
OG0009013	3.6911251	2.4431566	3.6647348	0.0193436	0.0596731	0.0596731
OG0009017	15.8677272	8.7490959	18.1231273	0.0457243	0.2907291	0.4360936
OG0009019	0.9439474	0.9035489	2.6232066	0.0224074	0	0
OG0009022	27.9077227	38.935182	38.935182	0.0417083	0.1765915	0.1765915
OG0009024	10.2511895	6.6697454	14.2287903	0.0773725	0	0
OG0009029	0.7280676	0.2974092	0.3330983	0.0439206	0.1601287	0.1690247
OG0009033	0	0	NA	0.2519803	0.2272866	0.5519818
OG0009042	0	0	NA	0.4702599	0.5517317	1.8758879
OG0009043	0.0476015	0	NA	1.5722816	1.7785856	1.7785856
OG0009045	0.0715067	0	NA	0.3542762	0	NA
OG0009046	0	0	NA	0.3707613	0	NA
OG0009049	5.0617757	4.6672952	9.7790947	0.1300088	0.0963038	0.2140083
OG0009052	275.1203029	370.0107489	397.4189525	0.1632897	0.2487745	0.2487745
OG0009059	98918.8407088	76792.516809	76792.516809	0.069692	0	0
OG0009063	13.4957465	26.6252163	26.6252163	0.0789149	0.1835347	0.1835347
OG0009066	0.0476261	0	NA	0.3488299	0	NA
OG0009069	0.0317416	0	0	2.6816042	3.3996148	3.6367973
OG0009071	0	0	0	0.2605801	0.2353608	0.2781537
OG0009075	0.071393	0	NA	0.3488764	0	NA
OG0009077	0.0168029	0.2370868	0.2370868	0.7211092	0.7581122	1.24547
OG0009080	1.0514469	0	0	0.0054661	0	NA
OG0009081	0	0	NA	0.3652191	0	NA
OG0009083	0	0	NA	0.3169701	0	0
OG0009085	1.5956721	0	NA	0	0	NA
OG0009088	7947.0676239	4312.1672837	11609.6811483	0.0433886	0.4983853	1.4951559
OG0009094	8.2631169	6.1256693	9.0426547	0.1319066	0.4293217	0.4293217
OG0009096	1.9398863	2.088564	2.3580561	0.0875466	0.1361065	0.1361065
OG0009097	2.3823723	1.8228245	3.519937	0.129518	0.3801164	0.4344187
OG0009108	4.8393798	3.8094029	29.2054225	0.0439676	0	0
OG0009109	0.6085282	0.6185146	1.0978634	0.0616889	0.0508717	0.1462562
OG0009111	1.3094448	0.4334736	0.9288719	0.0399408	0	0
OG0009114	2.6784426	3.0435304	39.5658955	0	0	NA
OG0009115	6.2347142	8.6806073	9.1628632	0.1332029	0.2484435	0.2650064
OG0009120	1.5464664	0	NA	0.005483	0	NA
OG0009125	0.0309585	0	0	5.2119139	6.5490825	6.5490825
OG0009126	1.3171503	0	0	0.0108749	0	NA
OG0009128	0	0	NA	0.5903573	0.6563609	1.476812
OG0009130	0	0	NA	0.1589405	0.0675648	1.4864266
OG0009133	0	0	NA	0.3543204	0	NA
OG0009134	0	0	NA	0.3597681	0	NA
OG0009135	0	0	NA	0.2260827	0	0
OG0009137	0	0	NA	0.3597128	0	NA
OG0009138	1.3372697	0	0	0.0053671	0	NA
OG0009144	2.2842274	1.5482893	3.5040232	0.1115751	0.379594	0.4880494
OG0009149	309.2370959	409.795733	409.795733	0.1518834	0.1397586	0.1397586
OG0009160	0.0253175	0	0	0.9406166	1.0921564	1.0921564
OG0009162	0	0	NA	0.2124528	0.1697828	0.4386056
OG0009165	0	0	NA	0.2915679	0	0
OG0009168	0	0	NA	12.8409593	15.2428499	15.2428499
OG0009169	0	0	NA	0.3542652	0	NA
OG0009176	0.023824	0	0	0.3383955	0	0
OG0009177	0	0	NA	0.3543521	0	NA
OG0009180	133.9958805	75.3954671	165.8700276	0.0110005	0	0
OG0009182	59.014888	36.902585	57.0312678	0.0072945	0.0794713	0.0794713
OG0009186	5.5344124	11.5488372	11.5488372	0.1081379	0.1685071	0.1685071
OG0009187	2.5416741	2.3110645	3.5949893	0.2936681	0.8765304	0.8765304
OG0009189	0.5559038	0.4614576	0.8914521	0.0154862	0.0817261	0.0992388
OG0009190	520.068693	333.9640518	417.4550648	0.0223964	0.0904465	0.0904465
OG0009197	4.6517953	6.5440954	6.5440954	0.1110755	0.2018949	0.2018949
OG0009198	2.2344225	1.4829923	3.0719127	0.0323238	0.3621908	0.3621908
OG0009199	2024.654665	1098.9910144	2451.5953399	0.0135539	1e-07	1e-07
OG0009203	7.4143126	11.4425419	51.4914386	0.1891556	0.249613	1.3728712
OG0009205	1888.0863865	2854.9090577	3513.7342249	0.2182691	0.2880369	0.475887
OG0009206	0	0	NA	0.3489323	0	NA
OG0009207	0	0	NA	0.7412393	1.7529598	1.7529598
OG0009211	0	0	NA	0.2032828	0.1940282	0.8407887
OG0009212	0	0	NA	0.2401636	0.266347	1.0273385
OG0009215	1.0011562	0	0	0	0	NA
OG0009216	1.050561	0	0	0.0109568	0	NA
OG0009217	0.0686016	0	NA	10.603178	13.177964	13.177964
OG0009220	0	0	NA	0.3490359	0	NA
OG0009221	0.4895679	0	0	0.0054387	0	NA
OG0009222	0	0	NA	0.3488487	0	NA
OG0009223	1.5073162	1.9284771	5.0140405	0.1173102	0.3056582	0.4034688
OG0009224	0.519595	0.3463116	0.5483266	0.02238	0.1392129	0.1591005
OG0009232	6.7993072	5.4314282	9.9317545	0.0719902	0.1885331	0.2610458
OG0009235	7.6398788	5.7488507	6.0682313	0.0535359	0.1006864	0.1132722
OG0009237	14.1578833	7.9827623	10.0296244	0.0386257	0.250901	0.5519823
OG0009241	18.9150762	27.5671381	35.0854484	0.0390563	0.1534851	0.1534851
OG0009242	1.2575068	0.8047524	1.6518602	0.0290178	0	0
OG0009244	285.8835002	414.1027446	455.513019	0.1020602	0.1759548	0.1759548
OG0009253	0.7253727	0	0	0	0	NA
OG0009257	0.0863621	0	NA	11.4553608	14.6570832	18.321354
OG0009261	0.8808678	0	NA	0.1198537	0	NA
OG0009266	0	0	NA	0.3380313	0	0
OG0009267	0	0	NA	0.2746518	0	0
OG0009268	1.5004081	0	NA	0	0	NA
OG0009269	0	0	NA	0.3433785	0	NA
OG0009272	18.9684615	11.9489107	14.7938894	0.0219699	0.1561397	0.1873676
OG0009273	3.4158053	2.2749201	7.2039135	0.0791491	0.4373267	0.8746533
OG0009277	0.6493555	0.4142367	0.6307695	0.0110883	0	0
OG0009278	1.5184906	0.9140904	5.9415878	0	0	NA
OG0009281	96.4267545	57.3113679	102.0421916	0.0297202	1e-07	1e-07
OG0009282	27.8016683	38.3525388	89.4892573	0.0778222	0.1121493	0.1441919
OG0009286	1.0726017	1e-07	4e-07	0.0217976	0	NA
OG0009287	4.8001631	2.853715	4.1508582	0.0213312	0.2916082	0.2916082
OG0009295	16.6548768	38.2234456	38.2234456	0.1138851	0.1740492	0.1788839
OG0009296	0	0	NA	0.3197127	0.4891753	2.0545363
OG0009300	0	0	NA	0.3408781	0.683435	2.870427
OG0009301	1.4667593	0	NA	0	0	NA
OG0009302	1.4665491	0	NA	0	0	NA
OG0009303	0	0	NA	0.8864744	1.1987918	3.4251194
OG0009304	0	0	NA	0.4138136	0.5748648	1.4946485
OG0009305	0.0161658	0.1238856	0.2167998	0.4533874	0.713947	2.2013365
OG0009306	0.3098488	0	0	0.0329267	0	0
OG0009307	0	0	NA	0.3093211	0.2214824	1.3288947
OG0009308	0	0	NA	0.327127	0	0
OG0009309	0	0	NA	0.2342817	0	0
OG0009310	0	0	NA	0.3162992	0	0
OG0009311	0	0	NA	0.3382325	0	NA
OG0009312	0	0	NA	0.3381491	0	NA
OG0009313	0	0	NA	0.337966	0	NA
OG0009314	0	0	NA	0.3379671	0	NA
OG0009317	307049.6102424	365284.9493456	511398.9290838	0.207941	0.3515606	0.3675407
OG0009319	1.1416452	0.7906591	1.4417901	0.0278756	0.2154008	0.3877215
OG0009323	0.7269525	0.3325041	0.5115448	0.0281775	0	0
OG0009324	0.6885338	0.4203615	0.967809	0.0109041	0	0
OG0009333	7.3311987	16.5712585	16.5712585	0	0.2282159	0.2328733
OG0009337	13.0612352	8.5945029	30.694653	0.0123161	0	0
OG0009338	0.6682995	0	0	0	0	NA
OG0009339	4.4186722	4.2534094	40.4073888	0	0	NA
OG0009340	0.7540994	0	0	0.0054672	0	NA
OG0009341	0	0	NA	0.2347959	0.3225189	0.494529
OG0009345	0	0	NA	0.2949881	0	0
OG0009347	0	0	NA	0.3324618	0	NA
OG0009351	0	0	NA	0.269183	0	0
OG0009352	0	0	NA	0.3325792	0	NA
OG0009353	1.428368	0	NA	0	0	NA
OG0009354	2.0154308	1.2220179	1.6067273	0.0423317	0.1220298	0.1372836
OG0009355	7.9324977	4.8288649	10.5775135	0.013211	0.0561178	0.0561178
OG0009356	1.0735123	0.7962122	0.8625632	0.0938707	0.27761	0.27761
OG0009357	1.3398586	0.5020128	0.970558	0.0272497	0	NA
OG0009359	1.8488473	1.009998	4.0399919	0.0399979	0	0
OG0009363	0.4524695	0.0929907	0.1175542	0.0770439	0.3701785	0.3701785
OG0009366	14.1705921	8.6492906	14.5802327	0.0273232	0	0
OG0009367	1.1917912	0.7339996	0.8935647	0.0663943	0	0
OG0009377	3.3615133	2.0505244	8.8856055	0	0	NA
OG0009380	0	0	NA	0.2054778	0	0
OG0009381	0	0	0	0.5011727	0.7129902	0.9981863
OG0009388	0.023871	0	NA	0.3065136	0	0
OG0009391	0	0	NA	5.0886584	6.4213402	6.4213402
OG0009394	0	0	NA	0.3262523	0	0
OG0009396	0	0	NA	0.6385094	0.6909552	1.1055283
OG0009397	0.0237384	0	NA	0.3053735	0	0
OG0009398	1.4194445	0	NA	0	0	NA
OG0009402	0	0	NA	0.3270619	0	NA
OG0009403	0	0	NA	0.3033168	0.6369386	5.4139778
OG0009405	0	0	NA	0.3271018	0	NA
OG0009406	0	0	NA	0.2071405	0	NA
OG0009407	0	0	NA	0.3270437	0	NA
OG0009408	0	0	NA	0.3107249	0	0
OG0009409	1.4274255	0	NA	0	0	NA
OG0009412	5.0130451	3.1172942	5.8882225	0.0054522	0	NA
OG0009413	0.6364721	0.0762081	0.1683668	0.0145455	0	0
OG0009415	7.2773462	5.3974021	7.7501158	0.0375638	0.1240558	0.1417781
OG0009417	9.0280494	5.5277171	6.7038271	0.0241106	0	0
OG0009424	40.8703821	53.3567175	53.3567175	0.0959409	0.1735956	0.1735956
OG0009431	1.0975731	0	0	0	0	NA
OG0009432	0.1277189	0.143387	0.143387	8.865288	12.3937111	12.3937111
OG0009436	0	0	NA	0.3161619	0	NA
OG0009442	0	0	NA	0.2139257	0	0
OG0009446	0.8862395	0	0	0.0164353	0	NA
OG0009447	0.0237037	0	NA	0.2998565	0	0
OG0009448	0	0	NA	0.3216109	0	NA
OG0009450	1.1903736	0	0	0.0327352	0	NA
OG0009451	0	0	NA	0.2195098	0	0
OG0009452	0	0	NA	0.3216111	0	NA
OG0009453	0	0	NA	0.3216216	0	NA
OG0009455	0	0	NA	0.3216749	0	NA
OG0009457	0	0	NA	0.3215949	0	NA
OG0009458	0	0	NA	0.3215949	0	NA
OG0009459	1.3807523	0	NA	0	0	NA
OG0009460	7.79425	7.0995829	9.6812494	0.5309263	1.6292548	1.6292548
OG0009463	3.886144	6.4175927	6.952392	0.1261671	0.3029047	0.3262051
OG0009466	1.0880525	0.8901478	1.537528	0.008501	0.2656301	0.2656301
OG0009467	6.2528916	4.5557878	8.9544795	0.0275431	0	0
OG0009468	0.7004869	0.7113043	1.197073	0.0168518	0.1119393	0.1119393
OG0009469	562.6212584	464.0754011	642.56594	0.0852609	1e-07	1e-07
OG0009471	19.8068927	32.1466279	32.1466279	0.0598606	0.1560872	0.1560872
OG0009477	10.6380457	10.334073	10.334073	0.0162742	0.2964093	0.2964093
OG0009478	21.767481	23.3810252	32.7334353	0.1685625	0.4219482	0.4219482
OG0009479	0.8813177	0	0	0.0762474	0	NA
OG0009486	1e-07	0.1530536	0.3061073	0.6886567	0.9148333	1.6466999
OG0009492	0.0237794	0	NA	0.305293	0	NA
OG0009493	0.0238332	0	NA	0.3106786	0	NA
OG0009495	1.3248149	0	0	0	0	NA
OG0009497	0	0	NA	0.2616629	0	0
OG0009498	0	0	NA	0.2319755	0.4494272	2.9212766
OG0009500	0	0	NA	0.181985	0	0
OG0009502	0.8574574	0	0	0	0	NA
OG0009503	0	0	NA	0.3164113	0	NA
OG0009505	0	0	NA	0.3161098	0	NA
OG0009507	1.3823134	0	NA	0	0	NA
OG0009508	0	0	NA	0.3106934	0	NA
OG0009509	2.4063889	1.4905803	2.6281284	0.0177365	0.3491374	0.6109905
